,familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia
2024,PANADERIA,1043,2022-11-30,,3.0290000438690186,138.0,418.0019989013672,2
2025,PANADERIA,1084,2023-01-17,,1.2000000476837158,180.0,216.00000095367432,4
2026,PANADERIA,417,2023-01-18,,4.800000190734863,60.0,288.0,5
2027,PANADERIA,968,2023-02-16,,2.549999952316284,225.0,573.7499976158142,1
2028,PANADERIA,417,2023-03-08,,4.800000190734863,117.0,561.6000003814697,5
2029,PANADERIA,417,2023-03-18,,4.800000190734863,72.0,345.5999984741211,5
2030,PANADERIA,1084,2023-03-19,Día del Padre,1.2000000476837158,276.0,331.2000050544739,4
2031,PANADERIA,417,2023-03-20,,4.800000190734863,84.0,403.19999504089355,5
2032,PANADERIA,417,2023-04-03,Lunes Santo,4.800000190734863,69.0,331.2000026702881,5
2033,PANADERIA,968,2023-04-18,,2.549999952316284,243.0,619.6500034332275,1
2034,PANADERIA,968,2023-04-21,,2.549999952316284,180.0,459.0000042915344,1
2035,PANADERIA,1084,2023-04-29,,1.2000000476837158,270.0,324.00000047683716,4
2036,PASTELERIA,6451,2021-06-06,,37.909000396728516,6.0,227.45399475097656,4
2037,PASTELERIA,6451,2021-07-02,,37.909000396728516,6.0,227.45399475097656,4
2038,PASTELERIA,6451,2021-07-26,,37.909000396728516,6.0,227.45399475097656,4
2039,PASTELERIA,5403,2021-09-10,,36.81800079345703,11.700000047683716,430.7706069946289,2
2040,PASTELERIA,6549,2021-10-05,,29.86400032043457,3.0,89.59200286865234,5
2041,PASTELERIA,5404,2021-12-15,,40.77299880981445,4.5,183.47900390625,1
2042,PASTELERIA,6549,2021-12-24,Nochebuena,29.86400032043457,15.0,447.9600143432617,5
2043,PASTELERIA,6451,2022-01-28,,40.77299880981445,6.0,244.63800048828125,4
2044,PASTELERIA,5403,2022-01-31,,36.81800079345703,3.299999952316284,121.4990005493164,2
2045,PASTELERIA,5404,2022-04-04,,42.27299880981445,6.0,253.63800048828125,1
2046,PASTELERIA,5403,2022-04-08,,39.54499816894531,15.0,593.1750106811523,2
2047,PASTELERIA,5403,2022-05-04,,39.54499816894531,7.5,296.58800506591797,2
2048,PASTELERIA,6523,2022-05-14,,39.54499816894531,9.0,355.9050064086914,3
2049,PASTELERIA,6451,2022-05-23,,43.5,3.0,130.5,4
2050,PASTELERIA,6523,2022-06-13,,39.54499816894531,3.0,118.63500213623047,3
2051,PASTELERIA,6451,2022-07-02,,43.5,12.0,522.0,4
2052,PASTELERIA,6451,2022-08-26,,43.5,6.0,261.0,4
2053,PASTELERIA,6523,2022-08-27,,39.54499816894531,9.0,355.9050064086914,3
2054,PASTELERIA,6523,2022-12-18,,40.77299880981445,15.0,611.5950012207031,3
2055,PASTELERIA,6451,2023-01-07,,43.5,18.0,783.0,4
2056,PASTELERIA,6523,2023-01-12,,40.77299880981445,6.0,244.63800048828125,3
2057,PASTELERIA,6549,2023-02-02,,32.590999603271484,3.0,97.77300262451172,5
2058,PASTELERIA,6523,2023-03-27,,40.77299880981445,6.0,244.63800048828125,3
2059,PASTELERIA,6451,2023-04-23,,43.5,30.0,1305.0,4
2060,BOLLERIA,3880,2021-05-01,,2.5910000801086426,285.0,738.4349975585938,3
2061,BOLLERIA,6425,2021-06-01,,31.36400032043457,10.725000083446503,336.378604888916,2
2062,BOLLERIA,3880,2021-08-05,,2.5910000801086426,84.0,217.64399909973145,3
2063,BOLLERIA,6286,2021-08-05,,3.135999917984009,57.0,178.75200366973877,4
2064,BOLLERIA,3960,2021-08-12,,2.318000078201294,249.0,577.1820015907288,1
2065,BOLLERIA,3960,2021-08-28,,2.318000078201294,261.0,604.9980020523071,1
2066,BOLLERIA,5803,2021-09-07,,3.0,48.0,144.0,5
2067,BOLLERIA,6425,2021-10-05,,32.590999603271484,11.049000084400177,360.09789848327637,2
2068,BOLLERIA,6286,2021-10-28,,3.4089999198913574,93.0,317.0369997024536,4
2069,BOLLERIA,6425,2022-01-10,,32.590999603271484,8.171999871730804,266.3337001800537,2
2070,BOLLERIA,6286,2022-02-07,,3.4089999198913574,141.0,480.6689929962158,4
2071,BOLLERIA,6286,2022-04-08,,3.818000078201294,93.0,355.0740032196045,4
2072,BOLLERIA,3880,2022-05-05,,3.2730000019073486,123.0,402.5790100097656,3
2073,BOLLERIA,6286,2022-06-03,,3.818000078201294,54.0,206.1720027923584,4
2074,BOLLERIA,5803,2022-06-23,,3.5450000762939453,33.0,116.9850025177002,5
2075,BOLLERIA,3880,2022-07-08,,3.2730000019073486,111.0,363.3030090332031,3
2076,BOLLERIA,5803,2022-08-31,,3.5450000762939453,54.0,191.43000411987305,5
2077,BOLLERIA,5803,2022-09-09,,3.5450000762939453,57.0,202.06500434875488,5
2078,BOLLERIA,3960,2022-10-15,,2.5910000801086426,360.0,932.7600002288818,1
2079,BOLLERIA,6286,2022-12-23,,4.091000080108643,99.0,405.0089998245239,4
2080,BOLLERIA,6425,2023-01-04,,34.090999603271484,7.707000017166138,262.7393989562988,2
2081,BOLLERIA,6425,2023-01-09,,34.090999603271484,10.452000081539154,356.31950187683105,2
2082,BOLLERIA,6286,2023-01-23,,4.091000080108643,48.0,196.36799907684326,4
2083,BOLLERIA,5803,2023-01-24,,3.5450000762939453,48.0,170.16000366210938,5
2084,BOLLERIA,3880,2023-03-20,,3.5450000762939453,153.0,542.3850059509277,3
2085,BOLLERIA,3960,2023-04-18,,3.2730000019073486,234.0,765.8820190429688,1
2086,PANADERIA,968,2021-05-16,,2.1630001068115234,405.0,876.0149993896484,1
2087,PANADERIA,417,2021-05-25,,4.038000106811523,111.0,448.21799659729004,5
2088,PANADERIA,1084,2021-05-27,,0.8650000095367432,552.0,477.48000478744507,4
2089,PANADERIA,968,2021-06-01,,2.1630001068115234,192.0,415.2959990501404,1
2090,PANADERIA,968,2021-08-19,Día de la Victoria,2.1630001068115234,330.0,713.7899994850159,1
2091,PANADERIA,968,2021-08-21,,2.1630001068115234,174.0,376.36199378967285,1
2092,PANADERIA,968,2021-09-07,,2.308000087738037,240.0,553.9199905395508,1
2093,PANADERIA,1043,2021-10-08,,2.740000009536743,132.0,361.6800022125244,2
2094,PANADERIA,968,2021-12-09,,2.308000087738037,297.0,685.4759941101074,1
2095,PANADERIA,417,2021-12-29,,4.327000141143799,72.0,311.5439977645874,5
2096,PANADERIA,417,2022-01-25,,4.327000141143799,66.0,285.5820007324219,5
2097,PANADERIA,968,2022-02-14,Día de San Valentín,2.308000087738037,360.0,830.8799934387207,1
2098,PANADERIA,968,2022-05-16,,2.4519999027252197,228.0,559.0560007095337,1
2099,PANADERIA,1043,2022-07-09,,3.0290000438690186,207.0,627.002986907959,2
2100,PANADERIA,1084,2022-07-15,,1.1540000438690186,219.0,252.7259979248047,4
2101,PANADERIA,968,2022-07-19,,2.4519999027252197,213.0,522.2759952545166,1
2102,PANADERIA,968,2022-07-22,,2.4519999027252197,111.0,272.17199993133545,1
2103,PANADERIA,417,2022-08-23,,4.614999771118164,60.0,276.9000015258789,5
2104,PANADERIA,900,2022-08-26,,1.0099999904632568,426.0,430.2600131034851,3
2105,PANADERIA,900,2022-09-30,,1.0099999904632568,345.0,348.4500126838684,3
2106,PANADERIA,1043,2022-10-13,,3.0290000438690186,105.0,318.0449962615967,2
2107,PANADERIA,1043,2022-10-14,,3.0290000438690186,147.0,445.26300048828125,2
2108,PANADERIA,968,2022-10-18,,2.4519999027252197,210.0,514.9200038909912,1
2109,PANADERIA,417,2022-11-13,,4.614999771118164,69.0,318.43500423431396,5
2110,PANADERIA,968,2022-11-30,,2.4519999027252197,177.0,434.0039939880371,1
2111,PANADERIA,417,2022-12-17,,4.614999771118164,78.0,359.9699993133545,5
2112,PANADERIA,968,2023-01-22,,2.549999952316284,339.0,864.449996471405,1
2113,PANADERIA,968,2023-02-11,,2.549999952316284,195.0,497.2500057220459,1
2114,PANADERIA,900,2023-02-19,,1.0499999523162842,468.0,491.4000015258789,3
2115,PANADERIA,1043,2023-03-24,,3.1500000953674316,114.0,359.1000032424927,2
2116,PANADERIA,1084,2023-03-30,,1.2000000476837158,297.0,356.3999996185303,4
2117,PANADERIA,1084,2023-04-03,Lunes Santo,1.2000000476837158,249.0,298.79999923706055,4
2118,PANADERIA,417,2023-04-08,Sábado Santo,4.800000190734863,66.0,316.7999973297119,5
2119,PASTELERIA,6523,2021-07-02,,32.590999603271484,3.0,97.77300262451172,3
2120,PASTELERIA,6451,2021-08-14,,37.909000396728516,9.0,341.18099212646484,4
2121,PASTELERIA,5403,2021-08-18,,34.090999603271484,12.239999771118164,417.2740020751953,2
2122,PASTELERIA,5404,2021-08-19,Día de la Victoria,39.54499816894531,13.5,533.8580093383789,1
2123,PASTELERIA,6523,2021-09-22,,36.81800079345703,9.0,331.3620071411133,3
2124,PASTELERIA,6451,2021-11-29,,40.77299880981445,6.0,244.63800048828125,4
2125,PASTELERIA,5404,2021-12-05,,40.77299880981445,4.5,183.47900390625,1
2126,PASTELERIA,6523,2021-12-18,,36.81800079345703,15.0,552.2700119018555,3
2127,PASTELERIA,6451,2022-01-01,Año Nuevo,40.77299880981445,12.0,489.2760009765625,4
2128,PASTELERIA,6451,2022-01-17,,40.77299880981445,9.0,366.9570007324219,4
2129,PASTELERIA,6523,2022-01-21,,36.81800079345703,3.0,110.4540023803711,3
2130,PASTELERIA,5403,2022-03-24,,39.54499816894531,14.039999961853027,555.2119979858398,2
2131,PASTELERIA,6523,2022-05-04,,39.54499816894531,3.0,118.63500213623047,3
2132,PASTELERIA,5403,2022-07-10,,39.54499816894531,3.299999952316284,130.49899291992188,2
2133,PASTELERIA,6523,2022-07-28,,39.54499816894531,15.0,593.1750106811523,3
2134,PASTELERIA,6523,2022-09-05,,39.54499816894531,12.0,474.5400085449219,3
2135,PASTELERIA,6549,2022-09-30,,32.590999603271484,6.0,195.54600524902344,5
2136,PASTELERIA,5404,2022-10-23,,42.27299880981445,43.94999885559082,1857.8989868164062,1
2137,PASTELERIA,6523,2023-03-04,,40.77299880981445,9.0,366.9570007324219,3
2138,PASTELERIA,6523,2023-04-21,,40.77299880981445,18.0,733.9140014648438,3
2139,PASTELERIA,6451,2023-04-22,,43.5,3.0,130.5,4
2140,PASTELERIA,5403,2023-04-23,,40.77299880981445,49.04999923706055,1999.9159545898438,2
2141,PASTELERIA,6549,2023-04-23,,32.590999603271484,12.0,391.0920104980469,5
2142,BOLLERIA,3880,2021-05-18,,2.5910000801086426,81.0,209.87099742889404,3
2143,BOLLERIA,3880,2021-05-31,,2.5910000801086426,105.0,272.0550012588501,3
2144,BOLLERIA,5803,2021-06-11,,2.7269999980926514,54.0,147.25799560546875,5
2145,BOLLERIA,6425,2021-06-24,Día de San Juan,31.36400032043457,20.730000019073486,650.175085067749,2
2146,BOLLERIA,6425,2021-06-26,,31.364000320434563,37.78499960899353,1185.089319229126,2
2147,BOLLERIA,6286,2021-07-01,,3.135999917984009,36.0,112.89600086212158,4
2148,BOLLERIA,3960,2021-07-08,,2.318000078201294,213.0,493.73400115966797,1
2149,BOLLERIA,3880,2021-07-19,,2.5910000801086426,105.0,272.05499839782715,3
2150,BOLLERIA,6425,2021-08-24,,31.36400032043457,8.70000022649765,272.86720275878906,2
2151,BOLLERIA,6425,2021-09-08,Fiesta de la Virgen de la Victoria,32.590999603271484,6.899999976158142,224.87779808044434,2
2152,BOLLERIA,3960,2021-09-29,,2.5910000801086426,183.0,474.15299701690674,1
2153,BOLLERIA,6286,2021-12-08,,3.4089999198913574,15.0,51.135000228881836,4
2154,BOLLERIA,6425,2021-12-20,,32.590999603271484,5.8140000104904175,189.48409843444824,2
2155,BOLLERIA,3960,2021-12-22,,2.5910000801086426,270.0,699.5700035095215,1
2156,BOLLERIA,6425,2022-01-16,,32.590999603271484,22.029000222682953,717.947603225708,2
2157,BOLLERIA,3880,2022-02-01,,3.0,174.0,522.0,3
2158,BOLLERIA,6286,2022-04-09,,3.818000078201294,126.0,481.0680122375488,4
2159,BOLLERIA,3880,2022-04-11,Lunes Santo,3.2730000019073486,180.0,589.1400146484375,3
2160,BOLLERIA,3880,2022-04-23,,3.2730000019073486,183.0,598.9590148925781,3
2161,BOLLERIA,3880,2022-06-01,,3.2730000019073486,132.0,432.0360107421875,3
2162,BOLLERIA,5803,2022-07-31,,3.5450000762939453,63.0,223.33500289916992,5
2163,BOLLERIA,3960,2022-08-19,Día de la Victoria,2.5910000801086426,246.0,637.3860063552856,1
2164,BOLLERIA,5803,2022-09-12,,3.5450000762939453,66.0,233.9700050354004,5
2165,BOLLERIA,6425,2022-09-17,,34.090999603271484,30.16800045967102,1028.457986831665,2
2166,BOLLERIA,3880,2022-10-10,,3.2730000019073486,144.0,471.31201171875,3
2167,BOLLERIA,6425,2022-10-20,,34.090999603271484,19.12200003862381,651.8879909515381,2
2168,BOLLERIA,6286,2022-10-21,,3.818000078201294,66.0,251.9880027770996,4
2169,BOLLERIA,6286,2022-10-27,,3.818000078201294,99.0,377.9820041656494,4
2170,BOLLERIA,5803,2022-10-30,,3.5450000762939453,177.0,627.4650039672852,5
2171,BOLLERIA,6425,2022-11-17,,34.090999603271484,11.696999818086624,398.7621021270752,2
2172,BOLLERIA,5803,2022-12-03,,3.5450000762939453,78.0,276.5100040435791,5
2173,BOLLERIA,6425,2022-12-06,Día de la Constitución,34.090999603271484,23.721000254154205,808.6721076965332,2
2174,BOLLERIA,3880,2023-01-15,,3.5450000762939453,324.0,1148.579999923706,3
2175,BOLLERIA,3880,2023-01-27,,3.5450000762939453,135.0,478.57500648498535,3
2176,PANADERIA,1043,2021-05-10,,2.5959999561309814,162.0,420.55200004577637,2
2177,PANADERIA,417,2021-05-20,,4.038000106811523,84.0,339.1919994354248,5
2178,PANADERIA,968,2021-06-02,,2.1630001068115234,243.0,525.6089944839478,1
2179,PANADERIA,1084,2021-06-09,,0.8650000095367432,273.0,236.14499950408936,4
2180,PANADERIA,1043,2021-06-25,,2.5959999561309814,177.0,459.4920063018799,2
2181,PANADERIA,900,2021-08-04,,0.8650000095367432,306.0,264.69000339508057,3
2182,PANADERIA,1084,2021-08-20,,0.8650000095367432,420.0,363.2999975681305,4
2183,PANADERIA,1084,2021-09-09,,0.8650000095367432,348.0,301.02000093460083,4
2184,PANADERIA,1084,2021-09-13,,0.8650000095367432,387.0,334.75500440597534,4
2185,PANADERIA,1043,2021-11-13,,2.740000009536743,198.0,542.5200023651123,2
2186,PANADERIA,1084,2021-11-20,,0.8650000095367432,327.0,282.8550055027008,4
2187,PANADERIA,968,2021-12-07,,2.308000087738037,327.0,754.7159881591797,1
2188,PANADERIA,1043,2022-01-10,,2.740000009536743,195.0,534.3000001907349,2
2189,PANADERIA,900,2022-01-17,,1.0099999904632568,543.0,548.4299974441528,3
2190,PANADERIA,900,2022-03-17,,1.0099999904632568,453.0,457.52999448776245,3
2191,PANADERIA,900,2022-04-27,,1.0099999904632568,228.0,230.2799949645996,3
2192,PANADERIA,968,2022-06-15,,2.4519999027252197,222.0,544.3440036773682,1
2193,PANADERIA,1084,2022-06-16,,1.1540000438690186,288.0,332.351993560791,4
2194,PANADERIA,417,2022-07-23,,4.614999771118164,69.0,318.4350004196167,5
2195,PANADERIA,417,2022-09-09,,4.614999771118164,69.0,318.43500328063965,5
2196,PANADERIA,1084,2022-12-06,Día de la Constitución,1.1540000438690186,318.0,366.97200202941895,4
2197,PANADERIA,417,2022-12-13,,4.614999771118164,87.0,401.50500679016113,5
2198,PANADERIA,1084,2023-01-09,,1.2000000476837158,324.0,388.80000019073486,4
2199,PANADERIA,1084,2023-01-24,,1.2000000476837158,333.0,399.59999895095825,4
2200,PANADERIA,1084,2023-02-13,,1.2000000476837158,273.0,327.5999994277954,4
2201,PANADERIA,900,2023-03-10,,1.0499999523162842,360.0,377.9999990463257,3
2202,PANADERIA,968,2023-03-12,,2.549999952316284,438.0,1116.9000129699707,1
2203,PASTELERIA,6451,2021-05-30,,37.909000396728516,15.0,568.6349868774414,4
2204,PASTELERIA,6523,2021-07-03,,32.590999603271484,6.0,195.54600524902344,3
2205,PASTELERIA,6523,2021-07-12,,32.590999603271484,9.0,293.31900787353516,3
2206,PASTELERIA,6549,2021-08-15,,28.5,27.0,769.5,5
2207,PASTELERIA,5403,2021-11-04,,36.81800079345703,9.0,331.3620071411133,2
2208,PASTELERIA,6549,2021-11-14,,29.86400032043457,21.0,627.1440200805664,5
2209,PASTELERIA,6523,2021-11-16,,36.81800079345703,9.0,331.3620071411133,3
2210,PASTELERIA,6523,2021-11-23,,36.81800079345703,6.0,220.9080047607422,3
2211,PASTELERIA,6451,2021-12-21,,40.77299880981445,6.0,244.63800048828125,4
2212,PASTELERIA,5403,2022-01-10,,36.81800079345703,6.0,220.9080047607422,2
2213,PASTELERIA,5404,2022-02-16,,40.77299880981445,10.5,428.11700439453125,1
2214,PASTELERIA,5403,2022-02-27,,36.81800079345703,18.0,662.7239990234375,2
2215,PASTELERIA,5404,2022-03-06,,40.77299880981445,4.5,183.47900390625,1
2216,PASTELERIA,6549,2022-03-11,,29.86400032043457,12.0,358.3680114746094,5
2217,PASTELERIA,6523,2022-03-11,,36.81800079345703,9.0,331.3620071411133,3
2218,PASTELERIA,5404,2022-04-29,,42.27299880981445,19.199999809265137,811.6430053710938,1
2219,PASTELERIA,6523,2022-05-01,Día de la Madre,39.54499816894531,30.0,1186.3500213623047,3
2220,PASTELERIA,6523,2022-06-07,,39.54499816894531,9.0,355.9050064086914,3
2221,PASTELERIA,5403,2022-08-25,,39.54499816894531,9.599999904632568,379.6320037841797,2
2222,PASTELERIA,5404,2022-09-18,,42.27299880981445,10.5,443.86700439453125,1
2223,PASTELERIA,5403,2022-09-25,,39.54499816894531,12.900000095367432,510.1310043334961,2
2224,PASTELERIA,6523,2022-10-01,,39.54499816894531,18.0,711.8100128173828,3
2225,PASTELERIA,6523,2022-11-10,,39.54499816894531,6.0,237.27000427246094,3
2226,PASTELERIA,6451,2023-01-11,,43.5,12.0,522.0,4
2227,PASTELERIA,6451,2023-02-25,,43.5,3.0,130.5,4
2228,BOLLERIA,3960,2023-03-22,,3.2730000019073486,216.0,706.968017578125,1
2229,BOLLERIA,5803,2023-03-23,,3.5450000762939453,57.0,202.06500434875488,5
2230,BOLLERIA,6286,2023-03-25,,4.363999843597412,156.0,680.7840003967285,4
2231,BOLLERIA,5803,2023-04-09,Domingo de Resurrección,3.5450000762939453,105.0,372.22500801086426,5
2232,BOLLERIA,6425,2023-04-11,,34.090999603271484,15.67799973487854,534.4785079956055,2
2233,PANADERIA,900,2023-03-16,,1.0499999523162842,93.0,97.65000104904175,3
2234,PANADERIA,1043,2023-04-11,,3.1500000953674316,153.0,481.9500026702881,2
2235,PASTELERIA,6549,2023-04-10,,32.590999603271484,3.0,97.77300262451172,5
2236,PASTELERIA,5404,2023-04-23,,43.5,15.269999980926514,664.2449951171875,1
2237,PASTELERIA,6523,2023-04-26,,40.77299880981445,12.0,489.2760009765625,3
2238,BOLLERIA,6286,2021-06-07,,3.135999917984009,84.0,263.4240016937256,4
2239,BOLLERIA,6286,2021-06-16,,3.135999917984009,45.0,141.12000274658203,4
2240,BOLLERIA,6425,2021-07-17,,31.36400032043457,21.330000281333923,668.993893623352,2
2241,BOLLERIA,6425,2021-07-29,,31.36400032043457,20.1599999666214,632.2980976104736,2
2242,BOLLERIA,6425,2021-08-19,Día de la Victoria,31.36400032043457,20.844000458717346,653.7506999969482,2
2243,BOLLERIA,5803,2021-09-08,Fiesta de la Virgen de la Victoria,3.0,102.0,306.0,5
2244,BOLLERIA,5803,2021-09-21,,3.0,27.0,81.0,5
2245,BOLLERIA,5803,2021-10-27,,3.0,66.0,198.0,5
2246,BOLLERIA,6286,2022-01-19,,3.4089999198913574,114.0,388.6259984970093,4
2247,BOLLERIA,3960,2022-01-30,,2.5910000801086426,339.0,878.3490085601807,1
2248,BOLLERIA,5803,2022-03-24,,3.5450000762939453,78.0,276.51000595092773,5
2249,BOLLERIA,6425,2022-03-25,,34.090999603271484,15.746999680995941,536.831298828125,2
2250,BOLLERIA,5803,2022-04-30,,3.5450000762939453,102.0,361.5900058746338,5
2251,BOLLERIA,6286,2022-06-25,,3.818000078201294,90.0,343.62001037597656,4
2252,BOLLERIA,6425,2022-06-30,,34.090999603271484,9.071999847888947,309.2737007141113,2
2253,BOLLERIA,6286,2022-07-03,,3.818000078201294,84.0,320.71200942993164,4
2254,BOLLERIA,3960,2022-07-24,,2.5910000801086426,312.0,808.3920030593872,1
2255,BOLLERIA,6425,2022-08-23,,34.090999603271484,30.43499994277954,1037.5596237182617,2
2256,BOLLERIA,6425,2022-09-07,,34.090999603271484,14.58300006389618,497.14860916137695,2
2257,BOLLERIA,3880,2022-11-21,,3.2730000019073486,168.0,549.864013671875,3
2258,BOLLERIA,6286,2022-11-30,,3.818000078201294,63.0,240.53400421142578,4
2259,BOLLERIA,6286,2022-12-14,,4.091000080108643,96.0,392.7360038757324,4
2260,BOLLERIA,6425,2022-12-20,,34.090999603271484,10.66500011086464,363.580602645874,2
2261,BOLLERIA,6286,2023-01-15,,4.091000080108643,156.0,638.1960067749023,4
2262,BOLLERIA,3880,2023-03-25,,3.5450000762939453,141.0,499.84500885009766,3
2263,BOLLERIA,3880,2023-04-17,,3.5450000762939453,123.0,436.035005569458,3
2264,PANADERIA,968,2021-05-10,,2.1630001068115234,294.0,635.9219870567322,1
2265,PANADERIA,968,2021-07-05,,2.1630001068115234,234.0,506.1419906616211,1
2266,PANADERIA,900,2021-07-08,,0.8650000095367432,477.0,412.60499811172485,3
2267,PANADERIA,1084,2021-07-13,,0.8650000095367432,552.0,477.4799966812134,4
2268,PANADERIA,417,2021-07-28,,4.038000106811523,69.0,278.6220054626465,5
2269,PANADERIA,1043,2021-09-16,,2.740000009536743,129.0,353.460000038147,2
2270,PANADERIA,1043,2021-09-18,,2.740000009536743,153.0,419.2199983596802,2
2271,PANADERIA,900,2021-10-03,,0.8650000095367432,573.0,495.64500093460083,3
2272,PANADERIA,1043,2021-10-10,,2.740000009536743,267.0,731.5800046920776,2
2273,PANADERIA,1084,2021-10-17,,0.8650000095367432,600.0,519.0000047683716,4
2274,PANADERIA,1084,2021-10-23,,0.8650000095367432,363.0,313.99500250816345,4
2275,PANADERIA,417,2021-12-18,,4.327000141143799,81.0,350.48699855804443,5
2276,PANADERIA,900,2022-01-16,,1.0099999904632568,507.0,512.0700068473816,3
2277,PANADERIA,1043,2022-02-12,,2.740000009536743,219.0,600.0600156784058,2
2278,PANADERIA,1043,2022-02-18,,2.740000009536743,243.0,665.8200149536133,2
2279,PANADERIA,968,2022-03-09,,2.308000087738037,342.0,789.3359909057617,1
2280,PANADERIA,1084,2022-06-04,,1.1540000438690186,279.0,321.96599769592285,4
2281,PANADERIA,968,2022-07-02,,2.4519999027252197,234.0,573.7679958343506,1
2282,PANADERIA,1043,2022-07-05,,3.0290000438690186,108.0,327.1319999694824,2
2283,PANADERIA,900,2022-09-03,,1.0099999904632568,456.0,460.5600006580353,3
2284,PANADERIA,417,2022-09-14,,4.614999771118164,75.0,346.12500286102295,5
2285,PANADERIA,968,2022-10-01,,2.4519999027252197,180.0,441.3600091934204,1
2286,PANADERIA,1043,2022-10-28,,3.0290000438690186,132.0,399.82799911499023,2
2287,PANADERIA,417,2022-11-07,,4.614999771118164,57.0,263.0550022125244,5
2288,PANADERIA,968,2022-11-13,,2.4519999027252197,372.0,912.1440019607544,1
2289,PANADERIA,1043,2022-12-10,,3.0290000438690186,114.0,345.3059997558594,2
2290,PANADERIA,968,2023-01-03,,2.549999952316284,328.00499725341797,836.4130034446716,1
2291,PANADERIA,1043,2023-01-30,,3.1500000953674316,162.0,510.2999973297119,2
2292,PANADERIA,1084,2023-02-26,,1.2000000476837158,288.0,345.6000032424927,4
2293,PANADERIA,1084,2023-03-15,,1.2000000476837158,225.0,270.00000381469727,4
2294,PASTELERIA,5403,2021-05-18,,34.090999603271484,21.300000190734863,726.1389923095703,2
2295,PASTELERIA,6451,2021-05-31,,37.909000396728516,9.0,341.18099212646484,4
2296,PASTELERIA,6549,2021-06-13,,28.5,33.0,940.5,5
2297,PASTELERIA,6451,2021-07-21,,37.909000396728516,6.0,227.45399475097656,4
2298,PASTELERIA,6451,2021-08-10,,37.909000396728516,6.0,227.45399475097656,4
2299,PASTELERIA,5404,2021-09-01,,39.54499816894531,7.5,296.5880126953125,1
2300,PASTELERIA,5404,2021-09-25,,40.77299880981445,35.91000008583069,1464.1590118408203,1
2301,PASTELERIA,6549,2021-09-25,,29.86400032043457,15.0,447.9600143432617,5
2302,PASTELERIA,6523,2021-09-26,,36.81800079345703,6.0,220.9080047607422,3
2303,PASTELERIA,6549,2021-12-10,,29.86400032043457,19.5,582.3479995727539,5
2304,PASTELERIA,5403,2021-12-28,,36.81800079345703,7.5,276.13500213623047,2
2305,PASTELERIA,6451,2022-01-11,,40.77299880981445,9.0,366.9570007324219,4
2306,PASTELERIA,6549,2022-02-07,,29.86400032043457,3.0,89.59200286865234,5
2307,PASTELERIA,6523,2022-03-02,,36.81800079345703,12.0,441.8160095214844,3
2308,PASTELERIA,6451,2022-03-24,,43.5,15.0,652.5,4
2309,PASTELERIA,6549,2022-05-13,,32.590999603271484,18.0,586.6380157470703,5
2310,PASTELERIA,6451,2022-05-26,,43.5,9.0,391.5,4
2311,PASTELERIA,5403,2022-06-10,,39.54499816894531,27.0,1067.7160263061523,2
2312,PASTELERIA,5404,2022-06-23,,42.27299880981445,3.0,126.81900024414062,1
2313,PASTELERIA,6549,2022-06-27,,32.590999603271484,9.0,293.31900787353516,5
2314,PASTELERIA,5403,2022-07-03,,39.54499816894531,15.600000381469727,616.9019927978516,2
2315,PASTELERIA,5403,2022-08-04,,39.54499816894531,3.0,118.63500213623047,2
2316,PASTELERIA,5403,2022-09-13,,39.54499816894531,3.0,118.63500213623047,2
2317,PASTELERIA,6451,2022-10-12,Día de la Hispanidad (Fiesta Nacional de España),43.5,9.0,391.5,4
2318,PASTELERIA,6451,2022-10-15,,43.5,15.0,652.5,4
2319,PASTELERIA,6549,2022-11-11,,32.590999603271484,18.0,586.6380157470703,5
2320,PASTELERIA,5403,2022-12-29,,40.77299880981445,11.699999809265137,477.0449981689453,2
2321,PASTELERIA,5404,2023-01-29,,43.5,25.800000190734863,1122.2999877929688,1
2322,PASTELERIA,6523,2023-02-08,,40.77299880981445,3.0,122.31900024414062,3
2323,PASTELERIA,5403,2023-02-25,,40.77299880981445,24.899999618530273,1015.2470092773438,2
2324,PASTELERIA,5404,2023-04-05,Miércoles Santo,43.5,3.0,130.5,1
2325,BOLLERIA,6425,2021-05-24,,31.36400032043457,5.519999861717224,173.1295051574707,2
2326,BOLLERIA,5803,2021-05-31,,2.7269999980926514,84.0,229.0679931640625,5
2327,BOLLERIA,5803,2021-06-08,,2.7269999980926514,78.0,212.70599365234375,5
2328,BOLLERIA,5803,2021-06-16,,2.7269999980926514,57.0,155.43899536132812,5
2329,BOLLERIA,3960,2021-07-20,,2.318000078201294,294.0,681.4920091629028,1
2330,BOLLERIA,5803,2021-09-19,,3.0,108.0,324.0,5
2331,BOLLERIA,3880,2021-10-12,Día de la Hispanidad (Fiesta Nacional de España),3.0,300.0,900.0,3
2332,BOLLERIA,5803,2021-11-18,,3.0,66.0,198.0,5
2333,BOLLERIA,6425,2022-01-07,,32.590999603271484,20.23200023174286,659.3810997009277,2
2334,BOLLERIA,6425,2022-02-01,,32.590999603271484,13.21500015258789,430.69020080566406,2
2335,BOLLERIA,5803,2022-02-19,,3.0,111.0,333.0,5
2336,BOLLERIA,6425,2022-03-27,,34.090999603271484,18.837000012397766,642.172399520874,2
2337,BOLLERIA,3880,2022-05-06,,3.2730000019073486,111.0,363.3030090332031,3
